  0.889131124E+06  0.996700000E+00  0.100000000E-19
  0.330000000E-02
  0.834843866E+06  0.996486165E+00  0.128632001E-19  0.351383454E-02
  0.834009440E+06  0.996482662E+00  0.129147105E-19  0.351733777E-02
  0.833175847E+06  0.996479156E+00  0.129664272E-19  0.352084447E-02
  0.832343088E+06  0.996475645E+00  0.130183509E-19  0.352435466E-02
  0.831511161E+06  0.996472132E+00  0.130704825E-19  0.352786834E-02
  0.830680065E+06  0.996468614E+00  0.131228228E-19  0.353138551E-02
  0.829849800E+06  0.996465094E+00  0.131753727E-19  0.353490617E-02
  0.829020365E+06  0.996461570E+00  0.132281329E-19  0.353843033E-02
  0.828191759E+06  0.996458042E+00  0.132811044E-19  0.354195799E-02
  0.827363982E+06  0.996454511E+00  0.133342880E-19  0.354548916E-02
  0.826537031E+06  0.996450976E+00  0.133876844E-19  0.354902383E-02
  0.825710907E+06  0.996447438E+00  0.134412947E-19  0.355256202E-02
  0.824885609E+06  0.996443896E+00  0.134951196E-19  0.355610372E-02
  0.824061136E+06  0.996440351E+00  0.135491600E-19  0.355964893E-02
  0.823237486E+06  0.996436802E+00  0.136034167E-19  0.356319767E-02
  0.822414660E+06  0.996433250E+00  0.136578906E-19  0.356674994E-02
  0.821592657E+06  0.996429694E+00  0.137125827E-19  0.357030573E-02
  0.820771475E+06  0.996426135E+00  0.137674937E-19  0.357386506E-02
  0.819951114E+06  0.996422572E+00  0.138226245E-19  0.357742792E-02
  0.819131572E+06  0.996419006E+00  0.138779761E-19  0.358099432E-02
  0.818312850E+06  0.996415436E+00  0.139335492E-19  0.358456426E-02
  0.817494946E+06  0.996411862E+00  0.139893449E-19  0.358813775E-02
  0.816677860E+06  0.996408285E+00  0.140453639E-19  0.359171479E-02
  0.815861590E+06  0.996404705E+00  0.141016072E-19  0.359529538E-02
  0.815046137E+06  0.996401120E+00  0.141580757E-19  0.359887953E-02
  0.814231498E+06  0.996397533E+00  0.142147702E-19  0.360246723E-02
  0.813417673E+06  0.996393941E+00  0.142716917E-19  0.360605851E-02
  0.812604662E+06  0.996390347E+00  0.143288411E-19  0.360965335E-02
  0.811792464E+06  0.996386748E+00  0.143862193E-19  0.361325176E-02
  0.810981077E+06  0.996383146E+00  0.144438272E-19  0.361685374E-02
  0.810170501E+06  0.996379541E+00  0.145016657E-19  0.362045930E-02
  0.809360736E+06  0.996375932E+00  0.145597358E-19  0.362406844E-02
  0.808551780E+06  0.996372319E+00  0.146180384E-19  0.362768117E-02
  0.807743632E+06  0.996368703E+00  0.146765744E-19  0.363129749E-02
  0.806936292E+06  0.996365083E+00  0.147353447E-19  0.363491739E-02
  0.806129759E+06  0.996361459E+00  0.147943503E-19  0.363854090E-02
  0.805324032E+06  0.996357832E+00  0.148535922E-19  0.364216800E-02
  0.804519111E+06  0.996354201E+00  0.149130712E-19  0.364579870E-02
  0.803714994E+06  0.996350567E+00  0.149727883E-19  0.364943301E-02
  0.802911681E+06  0.996346929E+00  0.150327445E-19  0.365307093E-02
  0.802109170E+06  0.996343288E+00  0.150929408E-19  0.365671247E-02
  0.801307462E+06  0.996339642E+00  0.151533780E-19  0.366035762E-02
  0.800506555E+06  0.996335994E+00  0.152140572E-19  0.366400639E-02
  0.799706449E+06  0.996332341E+00  0.152749793E-19  0.366765878E-02
  0.798907142E+06  0.996328685E+00  0.153361453E-19  0.367131480E-02
  0.798108634E+06  0.996325026E+00  0.153975562E-19  0.367497446E-02
  0.797310924E+06  0.996321362E+00  0.154592129E-19  0.367863774E-02
  0.796514012E+06  0.996317695E+00  0.155211165E-19  0.368230467E-02
  0.795717896E+06  0.996314025E+00  0.155832678E-19  0.368597523E-02
  0.794922576E+06  0.996310351E+00  0.156456681E-19  0.368964945E-02
  0.794128051E+06  0.996306673E+00  0.157083181E-19  0.369332731E-02
  0.793334319E+06  0.996302991E+00  0.157712189E-19  0.369700882E-02
  0.792541382E+06  0.996299306E+00  0.158343715E-19  0.370069399E-02
  0.791749236E+06  0.996295617E+00  0.158977770E-19  0.370438282E-02
  0.790957883E+06  0.996291925E+00  0.159614363E-19  0.370807531E-02
  0.790167320E+06  0.996288229E+00  0.160253505E-19  0.371177147E-02
  0.789377548E+06  0.996284529E+00  0.160895205E-19  0.371547130E-02
  0.788588565E+06  0.996280825E+00  0.161539474E-19  0.371917481E-02
  0.787800371E+06  0.996277118E+00  0.162186323E-19  0.372288199E-02
  0.787012964E+06  0.996273407E+00  0.162835761E-19  0.372659285E-02
  0.786226344E+06  0.996269693E+00  0.163487799E-19  0.373030740E-02
  0.785440511E+06  0.996265974E+00  0.164142447E-19  0.373402564E-02
  0.784655463E+06  0.996262252E+00  0.164799716E-19  0.373774757E-02
  0.783871200E+06  0.996258527E+00  0.165459616E-19  0.374147319E-02
  0.783087721E+06  0.996254797E+00  0.166122158E-19  0.374520252E-02
  0.782305024E+06  0.996251064E+00  0.166787352E-19  0.374893555E-02
  0.781523110E+06  0.996247328E+00  0.167455210E-19  0.375267228E-02
  0.780741978E+06  0.996243587E+00  0.168125741E-19  0.375641273E-02
  0.779961626E+06  0.996239843E+00  0.168798956E-19  0.376015689E-02
  0.779182054E+06  0.996236095E+00  0.169474867E-19  0.376390476E-02
  0.778403262E+06  0.996232344E+00  0.170153483E-19  0.376765636E-02
  0.777625247E+06  0.996228588E+00  0.170834816E-19  0.377141169E-02
  0.776848011E+06  0.996224829E+00  0.171518877E-19  0.377517074E-02
  0.776071551E+06  0.996221066E+00  0.172205676E-19  0.377893353E-02
  0.775295867E+06  0.996217300E+00  0.172895224E-19  0.378270005E-02
  0.774520959E+06  0.996213530E+00  0.173587533E-19  0.378647031E-02
  0.773746825E+06  0.996209756E+00  0.174282614E-19  0.379024431E-02
  0.772973465E+06  0.996205978E+00  0.174980477E-19  0.379402207E-02
  0.772200878E+06  0.996202196E+00  0.175681133E-19  0.379780357E-02
  0.771429063E+06  0.996198411E+00  0.176384595E-19  0.380158883E-02
  0.770658020E+06  0.996194622E+00  0.177090873E-19  0.380537785E-02
  0.769887747E+06  0.996190829E+00  0.177799978E-19  0.380917062E-02
  0.769118244E+06  0.996187033E+00  0.178511922E-19  0.381296717E-02
  0.768349510E+06  0.996183233E+00  0.179226716E-19  0.381676748E-02
  0.767581545E+06  0.996179428E+00  0.179944371E-19  0.382057157E-02
  0.766814347E+06  0.996175621E+00  0.180664900E-19  0.382437943E-02
  0.766047916E+06  0.996171809E+00  0.181388312E-19  0.382819108E-02
  0.765282251E+06  0.996167993E+00  0.182114621E-19  0.383200651E-02
  0.764517351E+06  0.996164174E+00  0.182843838E-19  0.383582572E-02
  0.763753216E+06  0.996160351E+00  0.183575973E-19  0.383964873E-02
  0.762989844E+06  0.996156524E+00  0.184311039E-19  0.384347554E-02
  0.762227236E+06  0.996152694E+00  0.185049048E-19  0.384730614E-02
  0.761465390E+06  0.996148859E+00  0.185790012E-19  0.385114055E-02
  0.760704305E+06  0.996145021E+00  0.186533942E-19  0.385497876E-02
  0.759943981E+06  0.996141179E+00  0.187280849E-19  0.385882078E-02
  0.759184417E+06  0.996137333E+00  0.188030747E-19  0.386266662E-02
  0.758425612E+06  0.996133484E+00  0.188783647E-19  0.386651628E-02
  0.757667565E+06  0.996129630E+00  0.189539560E-19  0.387036976E-02
  0.756910276E+06  0.996125773E+00  0.190298500E-19  0.387422706E-02
  0.756153744E+06  0.996121912E+00  0.191060478E-19  0.387808819E-02
  0.755397969E+06  0.996118047E+00  0.191825506E-19  0.388195316E-02
  0.754642948E+06  0.996114178E+00  0.192593597E-19  0.388582196E-02
  0.753888682E+06  0.996110305E+00  0.193364762E-19  0.388969460E-02
  0.753135171E+06  0.996106429E+00  0.194139015E-19  0.389357109E-02
  0.752382412E+06  0.996102549E+00  0.194916366E-19  0.389745143E-02
  0.751630405E+06  0.996098664E+00  0.195696830E-19  0.390133561E-02
  0.750879151E+06  0.996094776E+00  0.196480418E-19  0.390522366E-02
  0.750128647E+06  0.996090884E+00  0.197267143E-19  0.390911556E-02
  0.749378893E+06  0.996086989E+00  0.198057017E-19  0.391301133E-02
  0.748629889E+06  0.996083089E+00  0.198850054E-19  0.391691096E-02
  0.747881633E+06  0.996079186E+00  0.199646264E-19  0.392081447E-02
  0.747134125E+06  0.996075278E+00  0.200445662E-19  0.392472185E-02
  0.746387365E+06  0.996071367E+00  0.201248260E-19  0.392863311E-02
  0.745641350E+06  0.996067452E+00  0.202054071E-19  0.393254825E-02
  0.744896082E+06  0.996063533E+00  0.202863108E-19  0.393646727E-02
  0.744151558E+06  0.996059610E+00  0.203675383E-19  0.394039019E-02
  0.743407778E+06  0.996055683E+00  0.204490910E-19  0.394431700E-02
  0.742664742E+06  0.996051752E+00  0.205309702E-19  0.394824771E-02
  0.741922449E+06  0.996047818E+00  0.206131771E-19  0.395218232E-02
  0.741180897E+06  0.996043879E+00  0.206957131E-19  0.395612084E-02
  0.740440087E+06  0.996039937E+00  0.207785795E-19  0.396006326E-02
  0.739700017E+06  0.996035990E+00  0.208617776E-19  0.396400960E-02
  0.738960686E+06  0.996032040E+00  0.209453088E-19  0.396795986E-02
  0.738222095E+06  0.996028086E+00  0.210291743E-19  0.397191403E-02
  0.737484242E+06  0.996024128E+00  0.211133756E-19  0.397587213E-02
  0.736747126E+06  0.996020166E+00  0.211979139E-19  0.397983416E-02
  0.736010747E+06  0.996016200E+00  0.212827906E-19  0.398380012E-02
  0.735275104E+06  0.996012230E+00  0.213680071E-19  0.398777002E-02
  0.734540197E+06  0.996008256E+00  0.214535647E-19  0.399174386E-02
  0.733806024E+06  0.996004278E+00  0.215394648E-19  0.399572164E-02
  0.733072585E+06  0.996000297E+00  0.216257087E-19  0.399970337E-02
  0.732339878E+06  0.995996311E+00  0.217122979E-19  0.400368906E-02
  0.731607905E+06  0.995992321E+00  0.217992337E-19  0.400767869E-02
  0.730876662E+06  0.995988328E+00  0.218865175E-19  0.401167229E-02
  0.730146151E+06  0.995984330E+00  0.219741507E-19  0.401566985E-02
  0.729416370E+06  0.995980329E+00  0.220621347E-19  0.401967138E-02
  0.728687318E+06  0.995976323E+00  0.221504709E-19  0.402367688E-02
  0.727958995E+06  0.995972314E+00  0.222391607E-19  0.402768636E-02
  0.727231400E+06  0.995968300E+00  0.223282055E-19  0.403169981E-02
  0.726504532E+06  0.995964283E+00  0.224176068E-19  0.403571725E-02
  0.725778391E+06  0.995960261E+00  0.225073659E-19  0.403973867E-02
  0.725052975E+06  0.995956236E+00  0.225974843E-19  0.404376409E-02
  0.724328284E+06  0.995952207E+00  0.226879635E-19  0.404779350E-02
  0.723604318E+06  0.995948173E+00  0.227788049E-19  0.405182691E-02
  0.722881075E+06  0.995944136E+00  0.228700098E-19  0.405586432E-02
  0.722158556E+06  0.995940094E+00  0.229615799E-19  0.405990574E-02
  0.721436758E+06  0.995936049E+00  0.230535165E-19  0.406395117E-02
  0.720715682E+06  0.995931999E+00  0.231458212E-19  0.406800061E-02
  0.719995326E+06  0.995927946E+00  0.232384953E-19  0.407205407E-02
  0.719275691E+06  0.995923888E+00  0.233315404E-19  0.407611156E-02
  0.718556775E+06  0.995919827E+00  0.234249579E-19  0.408017307E-02
  0.717838577E+06  0.995915761E+00  0.235187494E-19  0.408423861E-02
  0.717121097E+06  0.995911692E+00  0.236129163E-19  0.408830818E-02
  0.716404335E+06  0.995907618E+00  0.237074601E-19  0.409238180E-02
  0.715688289E+06  0.995903541E+00  0.238023824E-19  0.409645945E-02
  0.714972958E+06  0.995899459E+00  0.238976847E-19  0.410054116E-02
  0.714258342E+06  0.995895373E+00  0.239933684E-19  0.410462691E-02
  0.713544441E+06  0.995891283E+00  0.240894352E-19  0.410871671E-02
  0.712831253E+06  0.995887189E+00  0.241858865E-19  0.411281058E-02
  0.712118778E+06  0.995883091E+00  0.242827238E-19  0.411690851E-02
  0.711407016E+06  0.995878990E+00  0.243799488E-19  0.412101050E-02
  0.710695964E+06  0.995874883E+00  0.244775630E-19  0.412511656E-02
  0.709985623E+06  0.995870773E+00  0.245755679E-19  0.412922670E-02
  0.709275993E+06  0.995866659E+00  0.246739651E-19  0.413334092E-02
  0.708567071E+06  0.995862541E+00  0.247727562E-19  0.413745922E-02
  0.707858858E+06  0.995858418E+00  0.248719427E-19  0.414158160E-02
  0.707151353E+06  0.995854292E+00  0.249715262E-19  0.414570807E-02
  0.706444555E+06  0.995850161E+00  0.250715084E-19  0.414983864E-02
  0.705738464E+06  0.995846027E+00  0.251718907E-19  0.415397331E-02
  0.705033078E+06  0.995841888E+00  0.252726749E-19  0.415811208E-02
  0.704328397E+06  0.995837745E+00  0.253738625E-19  0.416225496E-02
  0.703624421E+06  0.995833598E+00  0.254754551E-19  0.416640194E-02
  0.702921148E+06  0.995829447E+00  0.255774544E-19  0.417055304E-02
  0.702218579E+06  0.995825292E+00  0.256798620E-19  0.417470826E-02
  0.701516711E+06  0.995821132E+00  0.257826794E-19  0.417886761E-02
  0.700815545E+06  0.995816969E+00  0.258859085E-19  0.418303107E-02
  0.700115080E+06  0.995812801E+00  0.259895507E-19  0.418719867E-02
  0.699415315E+06  0.995808630E+00  0.260936078E-19  0.419137041E-02
  0.698716249E+06  0.995804454E+00  0.261980814E-19  0.419554628E-02
  0.698017882E+06  0.995800274E+00  0.263029731E-19  0.419972630E-02
  0.697320213E+06  0.995796090E+00  0.264082848E-19  0.420391046E-02
  0.696623241E+06  0.995791901E+00  0.265140179E-19  0.420809877E-02
  0.695926966E+06  0.995787709E+00  0.266201743E-19  0.421229124E-02
  0.695231387E+06  0.995783512E+00  0.267267556E-19  0.421648787E-02
  0.694536503E+06  0.995779311E+00  0.268337636E-19  0.422068866E-02
  0.693842314E+06  0.995775106E+00  0.269411998E-19  0.422489362E-02
  0.693148818E+06  0.995770897E+00  0.270490661E-19  0.422910275E-02
  0.692456016E+06  0.995766684E+00  0.271573641E-19  0.423331606E-02
  0.691763906E+06  0.995762466E+00  0.272660956E-19  0.423753354E-02
  0.691072488E+06  0.995758245E+00  0.273752624E-19  0.424175521E-02
  0.690381761E+06  0.995754019E+00  0.274848661E-19  0.424598107E-02
  0.689691724E+06  0.995749789E+00  0.275949085E-19  0.425021112E-02
  0.689002377E+06  0.995745555E+00  0.277053914E-19  0.425444536E-02
  0.688313719E+06  0.995741316E+00  0.278163165E-19  0.425868381E-02
  0.687625749E+06  0.995737074E+00  0.279276856E-19  0.426292646E-02
  0.686938467E+06  0.995732827E+00  0.280395004E-19  0.426717332E-02
  0.686251872E+06  0.995728576E+00  0.281517629E-19  0.427142439E-02
  0.685565963E+06  0.995724320E+00  0.282644747E-19  0.427567968E-02
  0.684880740E+06  0.995720061E+00  0.283776376E-19  0.427993919E-02
  0.684196202E+06  0.995715797E+00  0.284912534E-19  0.428420292E-02
  0.683512347E+06  0.995711529E+00  0.286053241E-19  0.428847089E-02
  0.682829177E+06  0.995707257E+00  0.287198513E-19  0.429274308E-02
  0.682146689E+06  0.995702980E+00  0.288348369E-19  0.429701952E-02
  0.681464883E+06  0.995698700E+00  0.289502828E-19  0.430130020E-02
  0.680783759E+06  0.995694415E+00  0.290661908E-19  0.430558512E-02
  0.680103315E+06  0.995690126E+00  0.291825627E-19  0.430987429E-02
  0.679423552E+06  0.995685832E+00  0.292994003E-19  0.431416772E-02
  0.678744468E+06  0.995681535E+00  0.294167057E-19  0.431846540E-02
  0.678066063E+06  0.995677233E+00  0.295344805E-19  0.432276735E-02
  0.677388336E+06  0.995672926E+00  0.296527268E-19  0.432707357E-02
  0.676711286E+06  0.995668616E+00  0.297714464E-19  0.433138405E-02
  0.676034913E+06  0.995664301E+00  0.298906411E-19  0.433569882E-02
  0.675359216E+06  0.995659982E+00  0.300103129E-19  0.434001786E-02
  0.674684194E+06  0.995655659E+00  0.301304638E-19  0.434434118E-02
  0.674009847E+06  0.995651331E+00  0.302510955E-19  0.434866879E-02
  0.673336174E+06  0.995646999E+00  0.303722101E-19  0.435300070E-02
  0.672663175E+06  0.995642663E+00  0.304938094E-19  0.435733690E-02
  0.671990848E+06  0.995638323E+00  0.306158954E-19  0.436167740E-02
  0.671319193E+06  0.995633978E+00  0.307384701E-19  0.436602221E-02
  0.670648209E+06  0.995629629E+00  0.308615354E-19  0.437037132E-02
  0.669977896E+06  0.995625275E+00  0.309850933E-19  0.437472475E-02
  0.669308253E+06  0.995620918E+00  0.311091457E-19  0.437908250E-02
  0.668639279E+06  0.995616555E+00  0.312336947E-19  0.438344456E-02
  0.667970974E+06  0.995612189E+00  0.313587421E-19  0.438781096E-02
  0.667303337E+06  0.995607818E+00  0.314842901E-19  0.439218168E-02
  0.666636367E+06  0.995603443E+00  0.316103406E-19  0.439655674E-02
  0.665970064E+06  0.995599064E+00  0.317368955E-19  0.440093614E-02
  0.665304427E+06  0.995594680E+00  0.318639571E-19  0.440531988E-02
  0.664639455E+06  0.995590292E+00  0.319915271E-19  0.440970796E-02
  0.663975148E+06  0.995585900E+00  0.321196078E-19  0.441410040E-02
  0.663311505E+06  0.995581503E+00  0.322482011E-19  0.441849720E-02
  0.662648525E+06  0.995577102E+00  0.323773091E-19  0.442289835E-02
  0.661986207E+06  0.995572696E+00  0.325069339E-19  0.442730387E-02
  0.661324552E+06  0.995568286E+00  0.326370774E-19  0.443171376E-02
  0.660663558E+06  0.995563872E+00  0.327677419E-19  0.443612802E-02
  0.660003225E+06  0.995559453E+00  0.328989294E-19  0.444054666E-02
  0.659343551E+06  0.995555030E+00  0.330306419E-19  0.444496968E-02
  0.658684537E+06  0.995550603E+00  0.331628816E-19  0.444939708E-02
  0.658026182E+06  0.995546171E+00  0.332956505E-19  0.445382888E-02
  0.657368485E+06  0.995541735E+00  0.334289509E-19  0.445826507E-02
  0.656711445E+06  0.995537294E+00  0.335627848E-19  0.446270566E-02
  0.656055062E+06  0.995532849E+00  0.336971543E-19  0.446715065E-02
  0.655399335E+06  0.995528400E+00  0.338320617E-19  0.447160005E-02
  0.654744263E+06  0.995523946E+00  0.339675090E-19  0.447605386E-02
  0.654089846E+06  0.995519488E+00  0.341034984E-19  0.448051209E-02
  0.653436083E+06  0.995515025E+00  0.342400321E-19  0.448497474E-02
  0.652782973E+06  0.995510558E+00  0.343771122E-19  0.448944181E-02
  0.652130517E+06  0.995506087E+00  0.345147410E-19  0.449391331E-02
  0.651478712E+06  0.995501611E+00  0.346529207E-19  0.449838925E-02
  0.650827559E+06  0.995497130E+00  0.347916534E-19  0.450286962E-02
  0.650177057E+06  0.995492646E+00  0.349309413E-19  0.450735444E-02
  0.649527205E+06  0.995488156E+00  0.350707867E-19  0.451184370E-02
  0.648878002E+06  0.995483663E+00  0.352111919E-19  0.451633741E-02
  0.648229449E+06  0.995479164E+00  0.353521590E-19  0.452083558E-02
  0.647581543E+06  0.995474662E+00  0.354936903E-19  0.452533821E-02
  0.646934285E+06  0.995470155E+00  0.356357880E-19  0.452984530E-02
  0.646287674E+06  0.995465643E+00  0.357784545E-19  0.453435686E-02
  0.645641710E+06  0.995461127E+00  0.359216919E-19  0.453887290E-02
  0.644996391E+06  0.995456607E+00  0.360655027E-19  0.454339341E-02
  0.644351717E+06  0.995452082E+00  0.362098890E-19  0.454791840E-02
  0.643707687E+06  0.995447552E+00  0.363548532E-19  0.455244788E-02
  0.643064301E+06  0.995443018E+00  0.365003976E-19  0.455698185E-02
  0.642421558E+06  0.995438480E+00  0.366465245E-19  0.456152031E-02
  0.641779458E+06  0.995433937E+00  0.367932362E-19  0.456606328E-02
  0.641137999E+06  0.995429389E+00  0.369405352E-19  0.457061074E-02
  0.640497182E+06  0.995424837E+00  0.370884236E-19  0.457516272E-02
  0.639857005E+06  0.995420281E+00  0.372369040E-19  0.457971920E-02
  0.639217467E+06  0.995415720E+00  0.373859786E-19  0.458428021E-02
  0.638578569E+06  0.995411154E+00  0.375356498E-19  0.458884574E-02
  0.637940310E+06  0.995406584E+00  0.376859201E-19  0.459341579E-02
  0.637302689E+06  0.995402010E+00  0.378367918E-19  0.459799037E-02
  0.636665704E+06  0.995397431E+00  0.379882673E-19  0.460256949E-02
  0.636029357E+06  0.995392847E+00  0.381403490E-19  0.460715314E-02
  0.635393646E+06  0.995388259E+00  0.382930394E-19  0.461174134E-02
  0.634758569E+06  0.995383666E+00  0.384463410E-19  0.461633409E-02
  0.634124128E+06  0.995379069E+00  0.386002560E-19  0.462093139E-02
  0.633490321E+06  0.995374467E+00  0.387547871E-19  0.462553325E-02
  0.632857147E+06  0.995369860E+00  0.389099366E-19  0.463013967E-02
  0.632224606E+06  0.995365249E+00  0.390657071E-19  0.463475065E-02
  0.631592698E+06  0.995360634E+00  0.392221010E-19  0.463936621E-02
  0.630961421E+06  0.995356014E+00  0.393791208E-19  0.464398634E-02
  0.630330775E+06  0.995351389E+00  0.395367690E-19  0.464861105E-02
  0.629700759E+06  0.995346760E+00  0.396950482E-19  0.465324034E-02
  0.629071373E+06  0.995342126E+00  0.398539608E-19  0.465787423E-02
  0.628442616E+06  0.995337487E+00  0.400135095E-19  0.466251270E-02
  0.627814488E+06  0.995332844E+00  0.401736966E-19  0.466715578E-02
  0.627186987E+06  0.995328197E+00  0.403345249E-19  0.467180345E-02
  0.626560113E+06  0.995323544E+00  0.404959968E-19  0.467645573E-02
  0.625933867E+06  0.995318887E+00  0.406581150E-19  0.468111263E-02
  0.625308246E+06  0.995314226E+00  0.408208820E-19  0.468577413E-02
  0.624683250E+06  0.995309560E+00  0.409843004E-19  0.469044026E-02
  0.624058879E+06  0.995304889E+00  0.411483728E-19  0.469511102E-02
  0.623435132E+06  0.995300214E+00  0.413131018E-19  0.469978640E-02
  0.622812008E+06  0.995295534E+00  0.414784901E-19  0.470446641E-02
  0.622189508E+06  0.995290849E+00  0.416445403E-19  0.470915107E-02
  0.621567629E+06  0.995286160E+00  0.418112551E-19  0.471384037E-02
  0.620946372E+06  0.995281466E+00  0.419786371E-19  0.471853431E-02
  0.620325736E+06  0.995276767E+00  0.421466889E-19  0.472323291E-02
  0.619705721E+06  0.995272064E+00  0.423154134E-19  0.472793616E-02
  0.619086325E+06  0.995267356E+00  0.424848130E-19  0.473264407E-02
  0.618467548E+06  0.995262643E+00  0.426548906E-19  0.473735665E-02
  0.617849389E+06  0.995257926E+00  0.428256489E-19  0.474207390E-02
  0.617231849E+06  0.995253204E+00  0.429970906E-19  0.474679583E-02
  0.616614925E+06  0.995248478E+00  0.431692184E-19  0.475152243E-02
  0.615998619E+06  0.995243746E+00  0.433420350E-19  0.475625372E-02
  0.615382928E+06  0.995239010E+00  0.435155433E-19  0.476098970E-02
  0.614767853E+06  0.995234270E+00  0.436897459E-19  0.476573037E-02
  0.614153392E+06  0.995229524E+00  0.438646457E-19  0.477047573E-02
  0.613539546E+06  0.995224774E+00  0.440402455E-19  0.477522581E-02
  0.612926313E+06  0.995220019E+00  0.442165480E-19  0.477998058E-02
  0.612313693E+06  0.995215260E+00  0.443935561E-19  0.478474007E-02
  0.611701685E+06  0.995210496E+00  0.445712726E-19  0.478950428E-02
  0.611090289E+06  0.995205727E+00  0.447497003E-19  0.479427320E-02
  0.610479504E+06  0.995200953E+00  0.449288421E-19  0.479904685E-02
